content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sentiment_polarity,sentiment_subjective,wordCount,uppercaseCharCount,specialCharCount,sentiment_rating,tokens,final_tokens,clean_text,polarity_clean,sentiment_clean
"Sbnrnya bagus, tp kok ni lama g dibuka trs kok g bs buka ya knp???????",5,0,2.4.2,2022-02-28 20:25:25,,,0.0,0.0,15,1,8,Positive,"['sbnrnya', 'bagus', 'ni', 'g', 'buka', 'trs', 'g', 'buka', 'knp']","['ni', 'g', 'trs', 'g', 'knp']",ni g trs g knp,0.0,Neutral
Ok,5,0,2.4.2,2022-02-27 12:55:54,,,0.5,0.5,1,1,0,Positive,['ok'],[],,0.0,Neutral
Kurang banyak postingan promonya,4,0,,2022-02-26 19:17:11,,,0.0,0.0,4,1,0,Positive,"['postingan', 'promonya']","['postingan', 'promonya']",postingan promonya,0.0,Neutral
"My Super Indo sy nggak bisa dibuka ya, loading trus gmn caranya biar nggak loading trus, mhn bantuan dr My Super Indo",1,6,2.4.2,2022-02-26 18:00:34,,,0.3333333333333333,0.6666666666666666,22,6,2,Negative,"['my', 'super', 'indo', 'nggak', 'buka', 'loading', 'trus', 'gmn', 'biar', 'nggak', 'loading', 'trus', 'mhn', 'bantu', 'dr', 'my', 'super', 'indo']","['my', 'indo', 'nggak', 'loading', 'trus', 'gmn', 'biar', 'nggak', 'loading', 'trus', 'mhn', 'bantu', 'dr', 'my', 'indo']",my indo nggak loading trus gmn biar nggak loading trus mhn bantu dr my indo,0.0,Neutral
"LOGIN GA BISA, AKTIVASI AKUN BERULANG KALI TETEP GA BISA. HIHH, GREGET",1,0,2.4.2,2022-02-26 07:39:28,,,0.0,0.0,12,56,3,Negative,"['login', 'aktivasi', 'akun', 'ulang', 'kali', 'tetep', 'hihh', 'greget']","['login', 'aktivasi', 'akun', 'ulang', 'kali', 'tetep', 'greget']",login aktivasi akun ulang kali tetep greget,0.0,Neutral
Mantulll....,5,0,2.4.2,2022-02-25 20:27:35,,,0.0,0.0,1,1,4,Positive,['mantulll'],['mantulll'],mantulll,0.0,Neutral
Mantap dah....,5,0,2.4.2,2022-02-25 11:54:15,,,0.0,0.0,2,1,4,Positive,"['mantap', 'dah']","['mantap', 'dah']",mantap dah,0.0,Neutral
Mantap 👍,5,0,,2022-02-25 10:15:32,,,0.0,0.0,2,1,0,Positive,['mantap'],['mantap'],mantap,0.0,Neutral
Memudahkan kita belanja,5,0,2.4.2,2022-02-25 05:19:33,,,0.0,0.0,3,1,0,Positive,"['mudah', 'belanja']",['mudah'],mudah,0.0,Neutral
suka yg promo2,5,0,2.4.2,2022-02-24 18:08:10,,,0.0,0.0,3,0,0,Positive,"['suka', 'promo']",['suka'],suka,0.0,Neutral
"Dg adanya My Super Indo, lbh hemat belanjanya",5,0,2.4.2,2022-02-23 09:26:30,,,0.3333333333333333,0.6666666666666666,8,4,1,Positive,"['dg', 'my', 'super', 'indo', 'lbh', 'hemat', 'belanja']","['dg', 'my', 'indo', 'lbh', 'hemat']",dg my indo lbh hemat,0.0,Neutral
Daftar apa ini udah berjam2 ngak bs jg,1,0,2.4.2,2022-02-22 16:40:54,,,0.0,0.0,8,1,0,Negative,"['daftar', 'udah', 'jam', 'ngak']","['daftar', 'udah', 'jam', 'ngak']",daftar udah jam ngak,0.0,Neutral
"Bagus,,tpi syng udah jrang blnja smnja pandemi",5,0,2.3.0,2022-02-22 11:14:49,,,0.0,0.0,7,1,2,Positive,"['bagus', 'tpi', 'syng', 'udah', 'jrang', 'blnja', 'smnja', 'pandemi']","['tpi', 'udah', 'jrang', 'blnja', 'pandemi']",tpi udah jrang blnja pandemi,0.0,Neutral
sangat membantu info dr app ini,5,0,,2022-02-22 09:17:27,,,0.0,0.0,6,0,0,Positive,"['bantu', 'info', 'dr']","['bantu', 'info', 'dr']",bantu info dr,0.0,Neutral
ga guna,1,0,2.4.2,2022-02-22 03:07:37,,,0.0,0.0,2,0,0,Negative,[],[],,0.0,Neutral
"Dilapangan, kasir tidak menanyakan member, tidak mengerti benefit member, tidak dapat menjelaskan tentang member, salah memberikan informasi terkait promo produk. Mohon memberikan pelatihan lagi kepada petugas dilapangan di bidang knowledge dan services sehingga customer experince lebih baik. Terimakasih.",3,78,2.4.2,2022-02-21 17:23:04,,,0.0,0.0,38,3,7,Neutral,"['lapang', 'kasir', 'member', 'erti', 'benefit', 'member', 'member', 'salah', 'informasi', 'kait', 'promo', 'produk', 'mohon', 'latih', 'tugas', 'lapang', 'bidang', 'knowledge', 'services', 'customer', 'experince', 'terimakasih']","['lapang', 'kasir', 'member', 'erti', 'benefit', 'member', 'member', 'salah', 'informasi', 'kait', 'produk', 'mohon', 'tugas', 'lapang', 'services', 'customer', 'terimakasih']",lapang kasir member erti benefit member member salah informasi kait produk mohon tugas lapang services customer terimakasih,0.0,Neutral
Ternyata gak bisa buat belanja online,1,0,,2022-02-21 12:49:05,,,0.0,0.0,6,1,0,Negative,"['belanja', 'online']",['online'],online,0.0,Neutral
Setiap ke superindo aplikasi tidak bisa di pakai. Jadi gak pernah bisa ikut promo.,1,0,2.4.2,2022-02-21 10:35:10,,,0.0,0.0,14,2,2,Negative,"['pakai', 'promo']",['pakai'],pakai,0.0,Neutral
Harga ok ..pelayanan ok ..tempat juga ok.,5,0,2.4.2,2022-02-21 10:05:35,,,0.5,0.5,7,1,5,Positive,"['harga', 'ok', 'layan', 'ok', 'ok']",[],,0.0,Neutral
Berbelanja lebih hemat,5,0,2.4.2,2022-02-19 18:15:44,,,0.0,0.0,3,1,0,Positive,"['belanja', 'hemat']",['hemat'],hemat,0.0,Neutral
Kita daftar ko nda pernah berhasil,1,0,,2022-02-19 15:14:28,,,0.0,0.0,6,1,0,Negative,"['daftar', 'ko', 'nda', 'hasil']","['daftar', 'ko', 'nda', 'hasil']",daftar ko nda hasil,0.0,Neutral
Password minimal 12 huruf..bikin gampang lupa..,1,0,,2022-02-19 07:08:31,,,-0.1,0.6,6,1,4,Negative,"['password', 'minimal', 'huruf', 'bikin', 'gampang', 'lupa']","['password', 'minimal', 'huruf', 'bikin', 'gampang', 'lupa']",password minimal huruf bikin gampang lupa,-0.1,Negative
Banyak info promo,5,0,2.4.2,2022-02-17 21:08:15,,,0.0,0.0,3,1,0,Positive,"['info', 'promo']",['info'],info,0.0,Neutral
Ok buaangetts blnj di superindo,5,0,,2022-02-16 10:54:56,,,0.5,0.5,5,1,0,Positive,"['ok', 'buaangetts', 'blnj']",['blnj'],blnj,0.0,Neutral
Aplikasinya ngga bisa di buka eror.. Padahal mau belanja pagi ini,1,1,2.4.2,2022-02-16 09:16:04,,,0.0,0.0,11,2,2,Negative,"['aplikasi', 'ngga', 'buka', 'eror', 'belanja', 'pagi']","['aplikasi', 'ngga', 'eror', 'pagi']",aplikasi ngga eror pagi,0.0,Neutral
Harga cukup kompetitif dgn harga super market yg lain.,3,0,,2022-02-15 15:01:13,,,0.3333333333333333,0.6666666666666666,9,1,1,Neutral,"['harga', 'kompetitif', 'harga', 'super', 'market']","['kompetitif', 'market']",kompetitif market,0.0,Neutral
Sy login pakefb juga tetap nda bisa,1,0,2.4.2,2022-02-15 11:19:37,,,0.0,0.0,7,1,0,Negative,"['login', 'pakefb', 'nda']","['login', 'nda']",login nda,0.0,Neutral
"Ga sengaja mencet Keluar, eh gabisa masuk lagi dong, padahal email saya enggak ganti & masih aktif. Mau daftar lagi juga gabisa",1,17,2.4.2,2022-02-15 11:14:42,,,0.0,0.0,22,3,4,Negative,"['sengaja', 'mencet', 'eh', 'gabisa', 'masuk', 'email', 'ganti', 'aktif', 'daftar', 'gabisa']","['sengaja', 'eh', 'gabisa', 'masuk', 'email', 'ganti', 'aktif', 'daftar', 'gabisa']",sengaja eh gabisa masuk email ganti aktif daftar gabisa,0.0,Neutral
sangatt membantuuuu🤍,5,0,2.4.2,2022-02-12 09:34:03,,,0.0,0.0,2,0,0,Positive,"['sangatt', 'membantuuuu']",['sangatt'],sangatt,0.0,Neutral
Sering muter2 gak jelas,1,0,2.4.2,2022-02-11 15:41:00,,,0.0,0.0,4,1,0,Negative,['muter'],['muter'],muter,0.0,Neutral
Produk lengkap dan banyak diskonnya...,5,0,,2022-02-11 08:07:16,,,0.0,0.0,5,1,3,Positive,"['produk', 'lengkap', 'diskon']","['produk', 'lengkap', 'diskon']",produk lengkap diskon,0.0,Neutral
Suka lemot,4,0,2.4.2,2022-02-10 17:57:19,,,0.0,0.0,2,1,0,Positive,"['suka', 'lot']","['suka', 'lot']",suka lot,0.0,Neutral
komplit,4,0,,2022-02-10 14:00:24,,,0.0,0.0,1,0,0,Positive,['komplit'],['komplit'],komplit,0.0,Neutral
bagussss,5,0,,2022-02-09 09:13:35,,,0.0,0.0,1,0,0,Positive,['bagussss'],['bagussss'],bagussss,0.0,Neutral
Good!,5,0,2.4.2,2022-02-08 17:59:31,,,0.875,0.6000000000000001,1,1,1,Positive,['good'],['good'],good,0.7,Positive
1 bintang karena wilayah kota subang gak ada di sini . jadi buat apa aku donload unfaedah bgt,1,0,,2022-02-08 13:10:01,,,0.0,0.0,18,0,1,Negative,"['bintang', 'wilayah', 'kota', 'subang', 'donload', 'unfaedah', 'banget']","['bintang', 'wilayah', 'kota', 'unfaedah']",bintang wilayah kota unfaedah,0.0,Neutral
"Untuk superindo untuk segera diperbarui supaya member bisa pake nomor tlp ajah,,jd lebih praktis ga perlu scan di hp,terkadang ke superindo lupa bawa handphone atau males bawanya ,,",5,37,2.4.2,2022-02-07 21:44:40,,,0.0,0.0,28,1,5,Positive,"['baru', 'member', 'pake', 'nomor', 'tlp', 'ajah', 'praktis', 'scan', 'hp', 'terkadang', 'lupa', 'bawa', 'handphone', 'males', 'bawa']","['baru', 'member', 'pake', 'nomor', 'tlp', 'ajah', 'praktis', 'scan', 'hp', 'terkadang', 'lupa', 'bawa', 'handphone', 'males', 'bawa']",baru member pake nomor tlp ajah praktis scan hp terkadang lupa bawa handphone males bawa,0.0,Neutral
Mantab,5,0,2.4.2,2022-02-07 16:11:45,,,0.0,0.0,1,1,0,Positive,['mantab'],['mantab'],mantab,0.0,Neutral
Cari minyak di superindo karangsatria tambun utara...yang di pajang semua minyak gak biasa...broco...bahkan minyak jagung yang biasanya gak muncul...berjajar penuh di etalase...kecewa...apa di umpetin superindo nya?(bukan karyawan nya)...,1,1,,2022-02-07 10:40:37,,,0.0,0.0,28,1,24,Negative,"['cari', 'minyak', 'karangsatria', 'tambun', 'utara', 'pajang', 'minyak', 'broco', 'minyak', 'jagung', 'muncul', 'jajar', 'penuh', 'etalase', 'kecewa', 'umpetin', 'karyawan']","['cari', 'minyak', 'tambun', 'utara', 'pajang', 'minyak', 'minyak', 'jagung', 'muncul', 'penuh', 'etalase', 'kecewa', 'karyawan']",cari minyak tambun utara pajang minyak minyak jagung muncul penuh etalase kecewa karyawan,0.0,Neutral
Mudah dan hemat banyak promo member .....promo awal bulan dan akhir bulan...produk berkualitas🙏🙏🙏👍👍👍,5,1,2.4.2,2022-02-05 17:18:06,,,0.0,0.0,13,1,8,Positive,"['mudah', 'hemat', 'promo', 'member', 'promo', 'produk', 'kualitas']","['mudah', 'hemat', 'member', 'produk', 'kualitas']",mudah hemat member produk kualitas,0.0,Neutral
"Harusnya dibuat member kayak ATM gitu, masak kalau belanja harus buka hp dulu.kadang2 sinyalnya gak bagus.",3,5,,2022-02-04 12:43:35,,,0.0,0.0,16,4,3,Neutral,"['member', 'kayak', 'atm', 'gitu', 'masak', 'belanja', 'buka', 'hp', 'kadang', 'sinyal', 'bagus']","['member', 'kayak', 'gitu', 'masak', 'hp', 'kadang', 'sinyal']",member kayak gitu masak hp kadang sinyal,0.0,Neutral
Bingung pesennonline bagaiman,5,0,2.4.2,2022-02-03 18:22:13,,,0.0,0.0,3,1,0,Positive,"['bingung', 'pesennonline', 'bagaiman']",['bingung'],bingung,0.0,Neutral
Ga guna sering belanja di super indo tapi ga pernah di tanyain ada member super indonya. Kasir tidak SOP. Percuma donwload apk ini ga guna sama sekali!!,1,42,2.4.2,2022-02-03 16:38:27,,,0.42708333333333326,0.6666666666666666,27,6,4,Negative,"['belanja', 'super', 'indo', 'tanyain', 'member', 'super', 'indonya', 'kasir', 'sop', 'donwload', 'apk']","['indo', 'tanyain', 'member', 'kasir', 'sop', 'donwload', 'apk']",indo tanyain member kasir sop donwload apk,0.0,Neutral
Tempat belanja yg menyenangkan,5,0,2.4.2,2022-02-03 12:59:49,,,0.0,0.0,4,1,0,Positive,"['belanja', 'senang']",['senang'],senang,0.0,Neutral
"Saya kecewa krn pagi2 saya mau beli minyak sdh gak ada,srh balik lagi siang.pdhl saya jg cmn mau beli 1 aja krn buat jualan...hrga murah tp kok mlh.kyk gini dmn2 langka",1,9,2.4.2,2022-02-02 07:50:10,,,0.0,0.0,31,1,6,Negative,"['kecewa', 'pagi', 'beli', 'minyak', 'srh', 'siang', 'pdhl', 'cmn', 'beli', 'jual', 'hrga', 'murah', 'mlh', 'kyk', 'gin', 'dmn', 'langka']","['kecewa', 'pagi', 'beli', 'minyak', 'srh', 'siang', 'pdhl', 'cmn', 'beli', 'jual', 'hrga', 'murah', 'mlh', 'kyk', 'gin', 'dmn', 'langka']",kecewa pagi beli minyak srh siang pdhl cmn beli jual hrga murah mlh kyk gin dmn langka,0.0,Neutral
Uploud promo lebih banyak lagi,5,0,,2022-01-31 08:33:06,,,0.0,0.0,5,1,0,Positive,"['uploud', 'promo']",[],,0.0,Neutral
"Ko sekarang toko nya agak kotor ya,,super indo ga punya CS YA, dan untuk trolli belanja nya juga susah di dapatkan apalagi Klo weekend selalu kehabisan trolli !!",1,0,,2022-01-30 13:47:31,,,0.0,0.0,28,6,5,Negative,"['ko', 'toko', 'kotor', 'super', 'indo', 'cs', 'trolli', 'belanja', 'susah', 'dapat', 'klo', 'weekend', 'habis', 'trolli']","['ko', 'toko', 'indo', 'cs', 'trolli', 'susah', 'dapat', 'klo', 'weekend', 'habis', 'trolli']",ko toko indo cs trolli susah dapat klo weekend habis trolli,0.0,Neutral
Pegawai ramah,5,1,2.4.2,2022-01-30 12:35:36,,,0.0,0.0,2,1,0,Positive,"['pegawai', 'ramah']","['pegawai', 'ramah']",pegawai ramah,0.0,Neutral
Ok,5,0,2.4.2,2022-01-30 10:37:45,,,0.5,0.5,1,1,0,Positive,['ok'],[],,0.0,Neutral
Good,5,0,2.4.2,2022-01-30 07:54:18,,,0.7,0.6000000000000001,1,1,0,Positive,['good'],['good'],good,0.7,Positive
"Aplikasi ini tadinya sangat bermanfaat namun tiba tiba suka error dan terkunci sendiri, tdk hanya terjadi di hp saya tp di hp suami dan kakak saya pun demikian entah kenapa....sy jd susah nikmatin promo promonya",2,1,,2022-01-29 20:14:00,,,0.0,0.0,35,1,5,Negative,"['manfaat', 'suka', 'error', 'kunci', 'hp', 'hp', 'suami', 'kakak', 'susah', 'nikmatin', 'promo', 'promonya']","['manfaat', 'suka', 'error', 'kunci', 'hp', 'hp', 'suami', 'kakak', 'susah', 'promonya']",manfaat suka error kunci hp hp suami kakak susah promonya,0.0,Neutral
Udah download masa ga bisa verifikasi akun alasan nya masalah koneksi..tolong dong klo buat member yang niat..kecewa.,1,3,2.4.2,2022-01-29 17:54:36,,,0.0,0.0,17,1,5,Negative,"['udah', 'download', 'verifikasi', 'akun', 'alas', 'koneksi', 'tolong', 'klo', 'member', 'niat', 'kecewa']","['udah', 'download', 'verifikasi', 'akun', 'alas', 'koneksi', 'tolong', 'klo', 'member', 'niat', 'kecewa']",udah download verifikasi akun alas koneksi tolong klo member niat kecewa,-0.4,Negative
Kirain bisa belanja lewat aplikasi ternyata cuma promo2 dan harga barang tertentu aja. Bintangnya 3 dulu dan apk sy hapus kalo udh ada kemajuan bru download lg. Trims,3,18,2.4.2,2022-01-29 17:09:03,,,0.0,0.0,28,3,2,Neutral,"['kirain', 'belanja', 'promo', 'harga', 'barang', 'bintang', 'apk', 'hapus', 'maju', 'bru', 'download', 'trims']","['kirain', 'bintang', 'apk', 'hapus', 'maju', 'bru', 'download', 'trims']",kirain bintang apk hapus maju bru download trims,0.0,Neutral
Lengkap dan bnyk promonya,5,0,,2022-01-29 10:40:24,,,0.0,0.0,4,1,0,Positive,"['lengkap', 'bnyk', 'promonya']","['lengkap', 'bnyk', 'promonya']",lengkap bnyk promonya,0.0,Neutral
Smarth innovation mantab kualitasnya dan mudah menggunakannya. Pokoknya jozz dan tetap terus innovasi tiada henti,5,0,2.4.2,2022-01-29 10:27:47,,,0.0,0.0,15,2,1,Positive,"['smarth', 'innovation', 'mantab', 'kualitas', 'mudah', 'guna', 'pokok', 'jozz', 'innovasi', 'tiada', 'henti']","['mantab', 'kualitas', 'mudah', 'guna', 'pokok', 'tiada', 'henti']",mantab kualitas mudah guna pokok tiada henti,0.0,Neutral
Good bnyk promonya,5,0,,2022-01-27 21:10:11,,,0.7,0.6000000000000001,3,1,0,Positive,"['good', 'bnyk', 'promonya']","['good', 'bnyk', 'promonya']",good bnyk promonya,0.7,Positive
Apk suka ga bs kebuka dan lemot. tolong tingkatkan lg kualitas apk agar mempercepat saat Penggunaannya,3,2,2.4.2,2022-01-27 11:42:39,,,0.0,0.0,16,2,1,Neutral,"['apk', 'suka', 'buka', 'lot', 'tolong', 'tingkat', 'kualitas', 'apk', 'cepat', 'guna']","['apk', 'suka', 'lot', 'tolong', 'tingkat', 'kualitas', 'apk', 'cepat', 'guna']",apk suka lot tolong tingkat kualitas apk cepat guna,0.0,Neutral
Sementara 2 dulu yaa .. Harusnya ada kolom pengaduan customer. Terimankasih,2,2,2.4.2,2022-01-27 10:14:04,,,0.0,0.0,11,3,3,Negative,"['yaa', 'kolom', 'adu', 'customer', 'terimankasih']","['yaa', 'kolom', 'adu', 'customer']",yaa kolom adu customer,0.0,Neutral
Cuma buat info promo ajah...gak bisa cari barang 😭😭,1,0,2.4.2,2022-01-26 22:00:53,,,0.0,0.0,9,1,3,Negative,"['info', 'promo', 'ajah', 'cari', 'barang']","['info', 'ajah', 'cari']",info ajah cari,0.0,Neutral
"APLIKASK NGK JELAS CMN KATALOG DOANK,GMN ORANG MAU BELANJA NGK ADA MENU SEARCH",1,0,,2022-01-24 09:12:12,,,0.0,0.0,13,65,1,Negative,"['aplikask', 'ngk', 'cmn', 'katalog', 'doank', 'gmn', 'orang', 'belanja', 'ngk', 'menu', 'search']","['aplikask', 'ngk', 'cmn', 'katalog', 'doank', 'gmn', 'orang', 'ngk', 'menu', 'search']",aplikask ngk cmn katalog doank gmn orang ngk menu search,0.0,Neutral
Kok Palembang gak da,1,0,,2022-01-22 07:19:58,,,0.0,0.0,4,2,0,Negative,"['palembang', 'da']","['palembang', 'da']",palembang da,0.0,Neutral
Info belanja OK,5,0,2.4.2,2022-01-21 07:28:09,,,0.5,0.5,3,3,0,Positive,"['info', 'belanja', 'ok']",['info'],info,0.0,Neutral
Belanja lebih hemat,5,0,2.4.2,2022-01-20 19:49:25,,,0.0,0.0,3,1,0,Positive,"['belanja', 'hemat']",['hemat'],hemat,0.0,Neutral
Burukkkkk bgt ini aplikasi,1,0,2.4.2,2022-01-19 21:12:29,,,0.0,0.0,4,1,0,Negative,"['burukkkkk', 'banget']",[],,0.0,Neutral
Di kasir sering tidak diminta punya kartu atau g jg sering alasan mesinnya ga bs scan kartu,3,0,2.4.2,2022-01-19 16:43:49,,,0.0,0.0,17,1,0,Neutral,"['kasir', 'kartu', 'g', 'alas', 'mesin', 'scan', 'kartu']","['kasir', 'kartu', 'g', 'alas', 'mesin', 'scan', 'kartu']",kasir kartu g alas mesin scan kartu,-0.4,Negative
"sudah donlot tp gabisa dipakai . tiap masuk ribet banget hrs verifikasi terus tp ga bisa masuk. sudah verifikasi smp email tetep aja gabisa ,emg aplikasinya yg ga oke !",1,2,,2022-01-19 12:32:30,,,0.0,0.0,30,0,4,Negative,"['donlot', 'gabisa', 'pakai', 'masuk', 'ribet', 'banget', 'hrs', 'verifikasi', 'masuk', 'verifikasi', 'smp', 'email', 'tetep', 'gabisa', 'emg', 'aplikasi', 'oke']","['donlot', 'gabisa', 'pakai', 'masuk', 'ribet', 'hrs', 'verifikasi', 'masuk', 'verifikasi', 'smp', 'email', 'tetep', 'gabisa', 'emg', 'aplikasi', 'oke']",donlot gabisa pakai masuk ribet hrs verifikasi masuk verifikasi smp email tetep gabisa emg aplikasi oke,0.0,Neutral
Lengkap dan fresh,5,0,2.4.2,2022-01-19 10:50:32,,,0.3,0.5,3,1,0,Positive,"['lengkap', 'fresh']","['lengkap', 'fresh']",lengkap fresh,0.3,Positive
👍👍,1,0,,2022-01-18 04:41:32,,,0.0,0.0,1,0,0,Negative,[],[],,0.0,Neutral
"Satpamnya suka curigaan ama yg berhijab pasti yg berhijab diliatin dari atas sampai bawah terkadang malah disuruh naikin ke atas hijabnya hingga tdk menutup dada, SANGAT2 KECEWA!!!! GAK SEMUA YG BERHIJAB ITU MALING PARA SATPAM YG TERHORMAT DAN S.O.P. NYA MASA SPERTI ITU PENGUNJUNG DILIHATIN HINGGA RISIH dan automatic sensornya suka bunyi pdhl ga ambil apa2, banyak pembeli yg merasa risih karena automatic sensor",3,37,2.4.2,2022-01-17 14:07:04,,,0.0,0.0,64,113,9,Neutral,"['satpam', 'suka', 'curiga', 'ama', 'hijab', 'hijab', 'diliatin', 'terkadang', 'suruh', 'naikin', 'hijab', 'tutup', 'dada', 'kecewa', 'hijab', 'maling', 'satpam', 'hormat', 's', 'o', 'p', 'sperti', 'unjung', 'dilihatin', 'risih', 'automatic', 'sensor', 'suka', 'bunyi', 'pdhl', 'ambil', 'beli', 'risih', 'automatic', 'sensor']","['satpam', 'suka', 'curiga', 'ama', 'hijab', 'hijab', 'terkadang', 'suruh', 'hijab', 'tutup', 'dada', 'kecewa', 'hijab', 'maling', 'satpam', 's', 'o', 'p', 'sperti', 'unjung', 'risih', 'automatic', 'sensor', 'suka', 'bunyi', 'pdhl', 'ambil', 'beli', 'risih', 'automatic', 'sensor']",satpam suka curiga ama hijab hijab terkadang suruh hijab tutup dada kecewa hijab maling satpam s o p sperti unjung risih automatic sensor suka bunyi pdhl ambil beli risih automatic sensor,0.0,Neutral
Meh daftarrr wangele polll,1,0,,2022-01-17 11:49:17,,,0.0,0.0,4,1,0,Negative,"['meh', 'daftarrr', 'wangele', 'polll']",[],,0.0,Neutral
"Belanja jadi lebih mudah , barang nya lengkap fress",5,0,,2022-01-17 07:42:47,,,0.0,0.0,9,1,1,Positive,"['belanja', 'mudah', 'barang', 'lengkap', 'fress']","['mudah', 'lengkap', 'fress']",mudah lengkap fress,0.0,Neutral
Informasi OK,5,0,2.4.2,2022-01-16 10:42:21,,,0.5,0.5,2,3,0,Positive,"['informasi', 'ok']",['informasi'],informasi,0.0,Neutral
Kebantu bngt,5,0,2.4.2,2022-01-15 12:24:00,,,0.0,0.0,2,1,0,Positive,"['bantu', 'bngt']","['bantu', 'bngt']",bantu bngt,0.0,Neutral
"Menurut saya ,,,lumayan kalau lagi ada promo bisa menghemat biaya",5,0,,2022-01-15 06:15:31,,,0.0,0.0,10,1,3,Positive,"['lumayan', 'promo', 'hemat', 'biaya']","['lumayan', 'hemat', 'biaya']",lumayan hemat biaya,0.0,Neutral
Goodddd,5,0,2.4.2,2022-01-14 23:24:04,,,0.0,0.0,1,1,0,Positive,['goodddd'],[],,0.0,Neutral
harga nya sesuai yang di kasir,5,0,2.4.2,2022-01-14 16:06:51,,,0.0,0.0,6,0,0,Positive,"['harga', 'sesuai', 'kasir']","['sesuai', 'kasir']",sesuai kasir,0.0,Neutral
Skrg tiap mau pakai member aplikasi akun kita log out sendiri cape tiap mau pakai harus log in ulang.. ya kalau inget pasword nya kalau lupa hadeeh,2,5,2.4.2,2022-01-14 15:09:12,,,0.0,0.0,27,1,2,Negative,"['skrg', 'pakai', 'member', 'akun', 'log', 'out', 'cape', 'pakai', 'log', 'in', 'ulang', 'inget', 'pasword', 'lupa', 'hadeeh']","['skrg', 'pakai', 'member', 'akun', 'log', 'out', 'cape', 'pakai', 'log', 'in', 'ulang', 'inget', 'pasword', 'lupa']",skrg pakai member akun log out cape pakai log in ulang inget pasword lupa,0.0,Neutral
Baru mau coba dnlod,2,0,,2022-01-13 19:38:32,,,0.0,0.0,4,1,0,Negative,"['coba', 'dnlod']",['coba'],coba,0.0,Neutral
"Productnya fresh, tempat luas dan nyaman...pokonya I Lop Nyu Nya...",5,0,2.1.2,2022-01-12 20:43:33,,,0.3,0.5,10,5,7,Positive,"['productnya', 'fresh', 'luas', 'nyaman', 'poko', 'i', 'lop', 'nyu']","['productnya', 'fresh', 'luas', 'nyaman', 'poko', 'i']",productnya fresh luas nyaman poko i,0.3,Positive
"Maaf saya kasih bintang 1 (KARNA SAYA DI TUDUH MALING) PADAHAL SAYA GAK NGAMBIL APAPUN SECURITY BILANG SAYA TERLIHAT NGAMBIL PULPEN DI CCTV,KARNA SAYA TIDAK MERASA IYA SAYA NYURUH SECURITY ITU GELEDAH BARANG BAWAAN SAYA..HARUSNYA KALAU MEMANG TERLIHAT KENAPA GAK LANGSUNG DI CIDUK PAS NGAMBIL,KENAPA HARUS NUNGGU SAYA KELUAR DULU,MANA BANYAK ORANG ITU KAN PENCEMARAN NAMA BAIK..LAIN KALI JANGAN SEPERTI ITU PASTIKAN DULU ITU NAMAMYA FITNAH CABANG :JLN MOCH RAMDAN-REGOL-BANDUNG",1,0,,2022-01-12 20:07:58,,,0.0,0.0,70,376,12,Negative,"['maaf', 'kasih', 'bintang', 'karna', 'tuduh', 'maling', 'ngambil', 'apa', 'security', 'bilang', 'ngambil', 'pulpen', 'cctv', 'karna', 'iya', 'nyuruh', 'security', 'geledah', 'barang', 'bawa', 'langsung', 'ciduk', 'pas', 'ngambil', 'nunggu', 'orang', 'cemar', 'nama', 'kali', 'pasti', 'namamya', 'fitnah', 'cabang', 'jln', 'moch', 'ramdan', 'regol', 'bandung']","['maaf', 'kasih', 'bintang', 'karna', 'tuduh', 'maling', 'ngambil', 'apa', 'security', 'bilang', 'ngambil', 'cctv', 'karna', 'iya', 'nyuruh', 'security', 'geledah', 'bawa', 'langsung', 'pas', 'ngambil', 'nunggu', 'orang', 'nama', 'kali', 'pasti', 'cabang', 'jln', 'moch', 'bandung']",maaf kasih bintang karna tuduh maling ngambil apa security bilang ngambil cctv karna iya nyuruh security geledah bawa langsung pas ngambil nunggu orang nama kali pasti cabang jln moch bandung,0.0,Neutral
Good,5,0,2.1.2,2022-01-12 18:46:08,,,0.7,0.6000000000000001,1,1,0,Positive,['good'],['good'],good,0.7,Positive
"Semoga ini jadi aplikasi belanja online,dan ada menu pencarian . Bkn hya apl info hrga aja. Trims.. Mgkin sementara aku hapus dl , semoga kedepannya lbh baik lg.",5,13,2.4.2,2022-01-12 17:09:16,,,0.0,0.0,28,4,7,Positive,"['moga', 'belanja', 'online', 'menu', 'cari', 'bkn', 'hya', 'apl', 'info', 'hrga', 'trims', 'mgkin', 'hapus', 'dl', 'moga', 'depan', 'lbh']","['moga', 'online', 'menu', 'cari', 'bkn', 'apl', 'info', 'hrga', 'trims', 'mgkin', 'hapus', 'dl', 'moga', 'depan', 'lbh']",moga online menu cari bkn apl info hrga trims mgkin hapus dl moga depan lbh,0.0,Neutral
