content,score,sentiment_rating,emoticon_happy_emoticon,emoticon_sad_emoticon,emoticon_wink_emoticon,emoticon_love_emoticon,emoticon_emoji_smile,emoticon_emoji_sad,emoticon_emoji_angry,caps_count,url_count,email_count,hashtag_count,mention_count,complaint_technical_issues,complaint_quality_issues,complaint_missing_features,complaint_performance_issues,complaint_security_concerns,complaint_payment_issues,complaint_customer_service,complaint_total,is_complaint,review_type
Lho knp ini hbs di perbarui malah gk bisa buat lihat promo2,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
banyak kemudahan nd diskon untuk para member,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Byk diskon harga terjangkau,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
👍,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Banyak promonya,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Mantap harganya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
pokoke oke bingit deh pelayanannya aq acungan jempol yg banyak 🥰🥰,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Simpel gak ribet,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Aplikasi oke.,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Sangat menbantu sekali.,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Bagus lancar,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Bagus banget,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Bykin diskonnya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Tampilan dan menu di rubah jadi tambah susah untuk lihat. Kalau mau rubah itu mempermudah bukannya buat kami sebagai konsumen jadi tidak bisa lihat dengan baik. Dan juga kenapa harus pilih lokasi kalau tdk beli online. Harap di perbaiki seperti yg dulu aja. Nanti kami bisa pada pindah ke hipermark yg mudah lihatnya. Terima kasih,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Membantu,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Sip kerennnnn,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Sukaa banget selalu ada pemberitahuan disc gt,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Sudah baik,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Senang belanja d superindo banyak diskon nya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Serba komplit,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
dekat rmh praktis,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Keren, sekarang my superindo bisa belanja online",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Sangat membantu untuk para konsumen trim's untuk info yang selalu update kepada konsumen,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Good and fresh,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
kalau pas promo harga bener2 super murah....,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Memdapatkn harga yg terjangkau,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Keren,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Coba,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Retail yg sangat bersahabat buat para ibu². Lengkap dn hrgnya sangat ibu2 sukai. Promonya sering menggoda iman dn isi dompet 😀pelayanan OK. Bersih rapi dn pasti lengkap.,5,Positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,request
Harganya murah banyak discon,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Pelayanannya baik.,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Prodact banyak yg promo,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Paling murah di banding yg lain,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Superindo gak bisa instal,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Tidak ada menu pencarian,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True,informational
Makin siip..🙏😀,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Cari diskon nan,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Tidak menjangkau tempat saya di jawa timur, kab mojokerto. Padahal mallnya ada disini. Di APK tidak tersedia.",2,Negative,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Semoga kedepan nya ada point jika member nya sering di gunakan.,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Sudah download. Tp ga bisa bikin akun Krn email SDH terpakai pdhl ak blm pernah BKN akun Superindo. Dr dulu selalu gagal setiap mau daftar member. Pdhl ak setiap belanja bulanan kesini. Kecewa...,1,Negative,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,True,mixed
Aplikasi ga jelas. Dibuka muter2 terus sudah 1 bulan,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
"Aduh, saya kira seperti alfagift. Bisa cek semua harga, ternyata cuma katalog promosi doang. Kalau gini di google juga banyak..",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
"hati2 aja belanja di superindo, kadang harga promo di rak beda dengan barang yg di rak, gak tau ini sengaja atau enggak, yg jelas merugikan customer, ngapain harga promo di catumkan disitu padahal barangnya gak di display disitu, orang awam berpikiran harga itu harga harga promo barang yg di display, ternyata beda jenis, atau beda komposisi, beda netto, intinya kalo nggak teliti bakalan ke jebak dengan harga murah, di cek sampai rumah harganya beda, cari duit bisa dong jujur, gak pake trik nipu",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,mixed
"Baru update aplikasi versi terbaru kenapa pas buka appnya hanya ada tulisan data kosong? Padahal saya ingin cek promo yg sedang berlangsung,tolong di perbaiki",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Edited : Terima kasih telah mendengarkan kritikan konsumen. Tingkatkan selalu lebih baik. Setelah di update versi terbaru aplikasinya jadi tidak bermanfaat. Karena katalog promosi di halaman depan yang biasanya di klik muncul berderet-deret harga promosi jadi hilang. MOHON DIKEMBALIKAN TAMPILAN LAMA ITU SAJA. SEKARANG KALO MAU NGECEK HARUS BUKA WEBSITE. APLIKASI JADI TIDAK BERMANFAAT.,5,Positive,1,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,1,True,mixed
Bermanfaat banyak diskon nya...waow,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Katalog mingguan gak bisa diakses dari aplikasi,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Banyakin promo nya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
harga yg tercantum di display supermarket belum termasuk ppn 11%. jadi harga promonya seakan tidak berguna.,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Kereen,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Soal UI kalah jauh dengan ALFAGIFT. Mohon masukan harga setiap barang dalam aplikasi, Jangan malas.",1,Negative,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,False,request
Sering tidak singkron,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Di update malah ga ada gambar,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Aplikasi isinya ga bisa di buka..,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
"Like this product&system serta 1Day DELIVERY CASH/CARE AND SHARE PRIMA DALAM PELAYAN CLIENT,PELANGGAN DALAM DEVELOPMENT MANAGAMENT SYSTEM ANALIST MOBILE DIGITAL SHOP",5,Positive,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Sangat membantu,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Ini gimana sih, udh ada pembaruan sampe 2 kali tp masih sama aja, pas di buka loding doang, tulisany selalu tidak ada internet, padahal buat yg lain lancar, apk ga jelas!",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True,mixed
Kalau ga niat bikin promo & aplikasi ga usah bikin. Udah mah komentar di ig di matiin wkwk,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,request
Bagus,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Aplikasi sama sekali gak bisa di gunakan wkwkwk anehh,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Manchaff,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Jelek nya aplikasi ini, tidak bisa scan kasir, aplikasi hanya bisa dipakai saat mode tersambung wifi, seingiat saya waktu login pertama kali pun banyak kendala, dibilang nya email saya belum terverifikasi, kata sandi salah, dll",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,True,mixed
Selain info promo ada tips² atau resep masakan,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
barusan install dan ketika app dibuka loadingnya lama cuma blank page doang. koneksi internet padahal baik2 aja. udah bersihkan cache tetep aja blank page.,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Terbaikk,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Oke oke,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Aplikasi ini selalu harus login ulang setelah update. Ribet kalau pas mau bayar di kasir,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,informational
Kenapa ga bisa daftar member Mbak kasirny jg tlol masa gabisa daftar manual Hrus diarahin ke aplikasi sialan ini KALO BISA MAH DAH GW DAFTAR DRI BULAN LALU TAPI DRI BULAN LALU GABISA DI AKSES BBI,1,Negative,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
"My Superindo byk promo nya ,",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Gooooooooddddd,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Payah aplikasi suka loading lama 2-4 menit... Rugi waktu + bikin malu nunggu dikasir,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
BLOM LIHAT BARANGNYA SEMOGA MURAH,5,Positive,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Harga murah yg menjadi sasaran para ibu utk berbelanja lbh banyak utk stok persediaan dirumah 🙏🤗 Thank you My super Indo 😊👍,5,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,request
"Buat belanja keperluan RT , Superindolah tempatnya.",5,Positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,request
Superindo paling top,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Ok,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Layanan super cepat,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
pelayanan kasir kurang .. tidak seperti kasir SM yang lainnya perihal member ..,1,Negative,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Minta update apk, daftar member aja susah",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
sudah di update malah katalog nya ga keluar gambar trs ada tulisan no internet 😩,2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
"Promonya update setiap hari, bagus",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
"setiap promo member habis terusss...ga usah ngadain promo superindo grandmall cimanggis,payahh",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Tambahi fitur poin bagi setiap transaksi,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,request
hg&i,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Aplikasi tidak lancar,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
"Baik sekali, lebih praktis.",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Catalogue dari juli ga pernah bisa dibuka,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
good,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Aplikasinya bagus, walaupun saya belanjanya gak setiap hari, palingan cuma pas lagi promo aja. Hehehe",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Niat hati beli barang promo di superindo malah diikutin satpam dong udh kaya maling aja 🤣 kapok. Mending beli di lulu atau tiptop deh karyawan dan seluruh staff ramah2 banget. Kalo superindo bad attitude apalagi di citiplaza kutabumi.,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True,other
Barang lengkap dan harga standard yg promo murah.,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Belanja jadi lebih mudah dengan ada nya aplikasi my superindo dan dapat info barang yg lagi promo 👍,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Segala kebutuhan Selalu ke Superindo,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Tampilan menarik dan mudah dalam akses,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Ko untuk mendaftar malah failed mulu ya,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"kalau update minta login lagi, karena sering lupa banyak pasword dalam kehidupan, jadi males akhirnya pakeknya karena lupa",3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Sdh oke.,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Ini apa dah, cuma muncul katalog dan klaim member aja. Trus yg katalog isi list produk dan harganya manaa minnnn..????",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
"memudahkan melihat promo dari aplikasi dahulu, belanja kemudian",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Aplikasi member keluar terus hrs 8nstal ulang, cape deh, toko lain tdk seperti ini",2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Kurang ada reward setelah belanja seperti point' yg bisa ditukarkan dengan belanjaan atau untuk potongan harga mungkin. Maaf dan terimakasih 🙏🏻,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Belanja di Super Indo lengkap dan banyak promosi.,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Sangat payah, sekarang nggak bisa buka dari data selular, mau lihat katalog promo hanya bisa dari wifi, sudah berapa bulan gini terus",2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Lemot sekali apapun itu jaringannya. Dan lagi bentar bentar perbarui. Capek,2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Waktu coba buka katalog promosi malah ga muncul gambar,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
all Good,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
superindo kereen,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Banyak keuntungan pake member banyak promonya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Tidak bisa scan barang untuk mengetahui info/harga barang dan daftar pencarian barang . Sangat amat membantu jika bisa,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
"Coba ada pointnya yang mana point' trsbt bisa dibelanjakan,jgn cuma potongan harga aja..",4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Belanja super murah menggunakan aplikasi my superindo,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Struk digital pas beliin rokok ketinggalan eh.. Malah struk digitalnya ndak ada.. Mau ambil ndak ada bukti di struk digital 🤦‍♀️.. Yg aneh knp ketinggalan ndak d sisihkan..,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Mantab,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Gampang penggunaan nya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Saya buka lewat wifi. Tapi nggak bisa kebuka semua diskon2 yg ada dlm minggu ini. Lemoot banget.,2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Good,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"murah, fresh dan segar",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Saya sangat senang belanja dsni banyak promo nya...,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Buah buahan di Superindo segar segar,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Very good,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Sudah berpuluh kali mint update teruuuss... Tpi makin jelek,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True,mixed
Sangat membantu apabila ada promo dalam berbelanja utk kebutuhan,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
"*Heran ini aplikasi gunanya apa, Eror ga bisa dibuka sama sekali, dari kemarin² sudah dicoba berkali² sampai sekarang tetep gabisa, buat yg belom download gausah download ga guna soalnya*",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Harga murah...banyak discountnya.,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Karyawannya ramah dan tanggap serta lokasi nyaman,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Aplikasi sangat baik. Jadi lebih gampang liat promo promo secara online dan update. Banyak promo tambahan juga kalo pakai aplikasi ini.,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Yah oke lah,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Mau daftar jd member malah fetching failed trus. Pilih opsi pengunjung juga gak nampak apa2 di aplikasinya,2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Updet jadi menu history transaksinya.. Sukses terus superindo banyakin promo sayur buah nya ya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Banyak diskon,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
App belanja paling lengkap dan hemat,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Mau daftar gak bisa, di refresh tulisan nya Failed",2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Pelayanan cepat dan tepat,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Terimakasih,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
sering banget mnta d'upgrade..tp lumayanlahh bs dpt potongan hrga member,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Sebaiknya resi belanja tersimpan atau tidak hilang.minimal jangka 1bulan,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True,request
Ok banget,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Update versi terakhir sudah menampilkan history transaksi, next update ditunggu yg bisa search produk yg menampilkan deskripsi produk tsb mulai dr harga, berat, dll yah. Masa kalah sama app alfamart & indomaret 😁",5,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,True,mixed
banyak promoo,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Oke cuman lebih bagus lagi ada menu katalog barang apa saja,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Gabisa daftar,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Memberikan penawaran spesial hanya bagi member dan banyak lagi hadiah yg di dapat,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Oke,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
The best..,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Layanannya sangat memuaskan,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Makin bagus, dengan adanya history transaksi. Tapi untuk promo korannya kok tidak bisa di zoom tanpa di download. Kalau bisa di zoom akan lebih baik.",4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,True,mixed
Mantap informasi produk nya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Bagus,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Alhamdulillah saya seneng jadi jadi member menguntungkan,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Mantap,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Sangat Bagus ❤️‍🔥,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
lumayan banyak diskon,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Sangat membantu,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
mantap..,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Bagus,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Mesti selalu bawa hp untuk bisa dapat diskon produknya gak bisa di inputkan misalnya no hp seperti pada alfamart,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Baik,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
selalu dihati,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
good,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Bagus,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Good,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"pelayanan bagus, smoga lebih banyak promo nya",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Siip,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Tidak memuat semua daftar harga....jadi ndak bisa cek harga Walau misal tanpa gambar Apakah dirahasiakan utk kompetitor kah ? 😊,4,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Sangat Bagus Untuk Pelayanan,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
baguss,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Superindo tempat belanja yg ideal dekat dr rmhku,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
